ID	Transcript number	PERSON	NUMBER	PERSON.NUMBER	ANIMACY	REFLEXIVITY	VOICE
1160	TOR_C_00020_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1161	TOR_C_0061_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1162	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1163	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1164	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1165	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1166	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1167	TOR_C_0075_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1168	TOR_C_0004_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1169	TOR_C_0003_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1170	TOR_C_00020_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1171	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1172	TOR_C_0082_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1173	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1174	TOR_C_0071_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1175	TOR_C_0054_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1176	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1177	TOR_C_0038_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1178	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1179	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1180	TOR_C_00020_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1181	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1182	TOR_C_0080_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1183	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1184	TOR_C_0067_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1185	TOR_C_0009_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1186	TOR_C_00033_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1187	TOR_C_0037_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1188	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1189	TOR_C_0061_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1190	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1191	TOR_C_0037_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1192	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1193	TOR_C_0079_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1194	TOR_C_0079_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1195	TOR_C_0079_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1196	TOR_C_0079_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1197	TOR_C_0079_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1198	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1199	TOR_C_00021_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1200	TOR_C_00030_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1201	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1202	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1203	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1204	TOR_C_0071_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1205	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1206	TOR_C_0091_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1207	TOR_C_0094_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1208	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1209	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1210	TOR_C_0045_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1211	TOR_C_0008_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1212	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1213	TOR_C_0071_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1214	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1215	TOR_C_0003_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1216	TOR_C_0070_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1217	TOR_C_0080_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1218	TOR_C_00011_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1219	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1220	TOR_C_0040_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1221	TOR_C_0069_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1222	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1223	TOR_C_0040_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1224	TOR_C_0076_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1225	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1226	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1227	TOR_C_00033_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1228	TOR_C_0007_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1229	TOR_C_0037_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1230	TOR_C_0037_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1231	TOR_C_0037_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1232	TOR_C_0048_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1233	TOR_C_0054_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1234	TOR_C_0002_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1235	TOR_C_0053_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1236	TOR_C_0066_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1237	TOR_C_0067_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1238	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1239	TOR_C_00029_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1240	TOR_C_00029_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1241	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1242	TOR_C_00025_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1243	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1244	TOR_C_0075_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1245	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1246	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1247	TOR_C_0001_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1248	TOR_C_0009_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1249	TOR_C_00033_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1250	TOR_C_0073_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1251	TOR_C_0002_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1252	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1253	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1254	TOR_C_0054_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1255	TOR_C_0047_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1256	TOR_C_0071_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1257	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1258	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1259	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1260	TOR_C_0062_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1261	TOR_C_0001_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1262	TOR_C_0001_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1263	TOR_C_0001_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1264	TOR_C_0008_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1265	TOR_C_0009_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1266	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1267	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1268	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1269	TOR_C_0001_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1270	TOR_C_0002_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1271	TOR_C_00023_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1272	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1273	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1274	TOR_C_0047_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1275	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1276	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1277	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1278	TOR_C_0068_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1279	TOR_C_0077_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1280	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1281	TOR_C_0052_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1282	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1283	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1284	TOR_C_0054_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1285	TOR_C_00011_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1286	TOR_C_0076_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1287	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1288	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1289	TOR_C_00011_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1290	TOR_C_00021_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1291	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1292	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1293	TOR_C_0045_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1294	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1295	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1296	TOR_C_0082_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1297	TOR_C_00015_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1298	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1299	TOR_C_0037_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1300	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1301	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1302	TOR_C_00021_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1303	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1304	TOR_C_0045_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1305	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1306	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1307	TOR_C_0047_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1308	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1309	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1310	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1311	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1312	TOR_C_00023_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1313	TOR_C_00023_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1314	TOR_C_0077_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1315	TOR_C_0003_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1316	TOR_C_0071_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1317	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1318	TOR_C_0008_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1319	TOR_C_0061_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1320	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1321	TOR_C_00029_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1322	TOR_C_0047_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1323	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1324	TOR_C_0052_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1325	TOR_C_00011_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1326	TOR_C_0061_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1327	TOR_C_0007_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1328	TOR_C_0040_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1329	TOR_C_0009_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1330	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1331	TOR_C_00020_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1332	TOR_C_00015_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1333	TOR_C_0061_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1334	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1335	TOR_C_00020_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1336	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1337	TOR_C_0052_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	PASSIVE
1338	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	PASSIVE
1339	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1340	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1341	TOR_C_0063_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1342	TOR_C_0060_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1343	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1344	TOR_C_00029_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1345	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1346	TOR_C_00016_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1347	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1348	TOR_C_00033_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1349	TOR_C_00029_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1350	TOR_C_0001_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1351	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1352	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1353	TOR_C_00029_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1354	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1355	TOR_C_00016_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1356	TOR_C_0002_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1357	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1358	TOR_C_0069_tagged.txt	3	SG	3SG	ANIMATE	REFL	ACTIVE
1359	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	REFL	PASSIVE
1360	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	REFL	PASSIVE
1361	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	REFL	PASSIVE
1362	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	REFL	PASSIVE
1363	TOR_C_00018_tagged.txt	3	SG	3SG	ANIMATE	REFL	PASSIVE
1364	TOR_C_0001_tagged.txt	3	SG	3SG	ANIMATE	REFL	PASSIVE
