ID	TRANSCRIPT	PPDSTATUS	GENDER	CASE
2874	TOR_C_0019_tagged.txt	PPD	F	NOM
2875	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2876	TOR_C_0019_tagged.txt	PPD	F	NOM
2877	TOR_C_0019_tagged.txt	PPD	F	NOM
2878	TOR_C_0019_tagged.txt	PPD	F	NOM
2879	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2880	TOR_C_0019_tagged.txt	PPD	M	NOM
2881	TOR_C_0019_tagged.txt	PPD	M	NOM
2882	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2883	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2884	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2885	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2886	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2887	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2888	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2889	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2890	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2891	TOR_C_0019_tagged.txt	PPD	F	NOM
2892	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2893	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2894	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2895	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2896	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2897	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2898	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2899	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2900	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2901	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2902	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2903	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2904	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2905	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2906	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2907	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2908	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2909	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2910	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2911	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2912	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2913	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2914	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2915	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2916	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2917	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2918	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2919	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2920	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2921	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2922	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2923	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2924	TOR_C_0019_tagged.txt	PPD	M	NOM
2925	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2926	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2927	TOR_C_0019_tagged.txt	PPD	F	NOM
2928	TOR_C_0019_tagged.txt	PPD	F	NOM
2929	TOR_C_0019_tagged.txt	PPD	F	NOM
2930	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2931	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2932	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2933	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2934	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2935	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2936	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2937	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2938	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2939	TOR_C_0019_tagged.txt	PPD	M	NOM
2940	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2941	TOR_C_0019_tagged.txt	PPD	F	NOM
2942	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2943	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2944	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2945	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2946	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2947	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2948	TOR_C_0019_tagged.txt	PPD	F	NOM
2949	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2950	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2951	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2952	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2953	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2954	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2955	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2956	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2957	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2958	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2959	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2960	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2961	TOR_C_0019_tagged.txt	PPD	M	NOM
2962	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2963	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2964	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2965	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2966	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2967	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2968	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2969	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2970	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2971	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2972	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2973	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2974	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2975	TOR_C_0020_tagged.txt	NOPPD	M	NOM
2976	TOR_C_0020_tagged.txt	NOPPD	M	NOM
2977	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2978	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2979	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2980	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2981	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2982	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2983	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2984	TOR_C_0020_tagged.txt	PPD	F	NOM
2985	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2986	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2987	TOR_C_0020_tagged.txt	NOPPD	M	NOM
2988	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2989	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2990	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2991	TOR_C_0020_tagged.txt	PPD	F	NOM
2992	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2993	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2994	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2995	TOR_C_0020_tagged.txt	NOPPD	M	NOM
2996	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2997	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2998	TOR_C_0020_tagged.txt	NOPPD	F	NOM
2999	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3000	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3001	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3002	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3003	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3004	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3005	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3006	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3007	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3008	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3009	TOR_C_0020_tagged.txt	PPD	M	NOM
3010	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3011	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3012	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3013	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3014	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3015	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3016	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3017	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3018	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3019	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3020	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3021	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3022	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3023	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3024	TOR_C_0020_tagged.txt	PPD	F	NOM
3025	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3026	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3027	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3028	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3029	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3030	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3031	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3032	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3033	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3034	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3035	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3036	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3037	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3038	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3039	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3040	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3041	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3042	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3043	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3044	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3045	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3046	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3047	TOR_C_0020_tagged.txt	PPD	F	NOM
3048	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3049	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3050	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3051	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3052	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3053	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3054	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3055	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3056	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3057	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3058	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3059	TOR_C_0020_tagged.txt	PPD	F	NOM
3060	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3061	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3062	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3063	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3064	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3065	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3066	TOR_C_0020_tagged.txt	PPD	F	NOM
3067	TOR_C_0020_tagged.txt	PPD	F	NOM
3068	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3069	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3070	TOR_C_0020_tagged.txt	PPD	F	NOM
3071	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3072	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3073	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3074	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3075	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3076	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3077	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3078	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3079	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3080	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3081	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3082	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3083	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3084	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3085	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3086	TOR_C_0020_tagged.txt	PPD	F	NOM
3087	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3088	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3089	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3090	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3091	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3092	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3093	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3094	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3095	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3096	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3097	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3098	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3099	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3100	TOR_C_0020_tagged.txt	PPD	F	NOM
3101	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3102	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3103	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3104	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3105	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3106	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3107	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3108	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3109	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3110	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3111	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3112	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3113	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3114	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3115	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3116	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3117	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3118	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3119	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3120	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3121	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3122	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3123	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3124	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3125	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3126	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3127	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3128	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3129	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3130	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3131	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3132	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3133	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3134	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3135	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3136	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3137	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3138	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3139	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3140	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3141	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3142	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3143	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3144	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3145	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3146	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3147	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3148	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3149	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3150	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3151	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3152	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3153	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3154	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3155	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3156	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3157	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3158	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3159	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3160	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3161	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3162	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3163	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3164	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3165	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3166	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3167	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3168	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3169	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3170	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3171	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3172	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3173	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3174	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3175	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3176	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3177	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3178	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3179	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3180	TOR_C_0020_tagged.txt	PPD	F	NOM
3181	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3182	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3183	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3184	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3185	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3186	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3187	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3188	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3189	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3190	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3191	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3192	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3193	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3194	TOR_C_0020_tagged.txt	PPD	F	NOM
3195	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3196	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3197	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3198	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3199	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3200	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3201	TOR_C_0020_tagged.txt	PPD	F	NOM
3202	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3203	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3204	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3205	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3206	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3207	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3208	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3209	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3210	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3211	TOR_C_0020_tagged.txt	PPD	F	NOM
3212	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3213	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3214	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3215	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3216	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3217	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3218	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3219	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3220	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3221	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3222	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3223	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3224	TOR_C_0020_tagged.txt	PPD	F	NOM
3225	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3226	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3227	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3228	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3229	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3230	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3231	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3232	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3233	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3234	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3235	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3236	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3237	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3238	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3239	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3240	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3241	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3242	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3243	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3244	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3245	TOR_C_0020_tagged.txt	PPD	F	NOM
3246	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3247	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3248	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3249	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3250	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3251	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3252	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3253	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3254	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3255	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3256	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3257	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3258	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3259	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3260	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3261	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3262	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3263	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3264	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3265	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3266	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3267	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3268	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3269	TOR_C_0020_tagged.txt	PPD	F	NOM
3270	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3271	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3272	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3273	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3274	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3275	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3276	TOR_C_0020_tagged.txt	NOPPD	M	NOM
3277	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3278	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3279	TOR_C_0020_tagged.txt	PPD	F	NOM
3280	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3281	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3282	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3283	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3284	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3285	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3286	TOR_C_0020_tagged.txt	NOPPD	F	NOM
3287	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3288	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3289	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3290	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3291	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3292	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3293	TOR_C_0021_tagged.txt	NOPPD	M	NOM
3294	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3295	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3296	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3297	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3298	TOR_C_0021_tagged.txt	PPD	F	NOM
3299	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3300	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3301	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3302	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3303	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3304	TOR_C_0021_tagged.txt	PPD	F	NOM
3305	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3306	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3307	TOR_C_0021_tagged.txt	PPD	F	NOM
3308	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3309	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3310	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3311	TOR_C_0021_tagged.txt	NOPPD	M	NOM
3312	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3313	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3314	TOR_C_0021_tagged.txt	PPD	F	NOM
3315	TOR_C_0021_tagged.txt	NOPPD	M	NOM
3316	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3317	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3318	TOR_C_0021_tagged.txt	PPD	F	NOM
3319	TOR_C_0021_tagged.txt	PPD	F	NOM
3320	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3321	TOR_C_0021_tagged.txt	PPD	F	NOM
3322	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3323	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3324	TOR_C_0021_tagged.txt	NOPPD	F	NOM
3325	TOR_C_0022_tagged.txt	NOPPD	M	NOM
3326	TOR_C_0022_tagged.txt	NOPPD	F	NOM
